time,psi
8.58,0.942
8.61,0.942
8.64,0.942
8.67,0.942
8.7,0.942
8.74,0.942
8.77,0.942
8.8,0.942
8.83,0.942
8.86,0.942
8.9,0.942
8.93,0.942
8.96,0.942
8.99,0.942
9.02,0.942
9.06,0.942
9.09,0.942
9.12,0.942
9.15,0.942
9.18,0.942
9.22,0.942
9.25,0.942
9.28,0.942
9.31,0.942
9.34,0.942
9.38,0.942
9.41,0.942
9.44,0.942
9.47,0.942
9.5,0.942
9.54,0.942
9.57,0.942
9.6,0.942
9.63,0.942
9.66,0.942
9.7,0.942
9.73,0.942
9.76,0.942
9.79,0.942
9.82,0.942
9.86,0.942
9.89,0.942
9.92,0.942
9.95,0.942
9.98,0.942
10.02,0.942
10.05,0.942
10.08,0.942
10.11,0.942
10.14,0.942
10.18,0.942
10.21,0.942
10.24,0.942
10.27,0.942
10.3,0.942
10.34,0.942
10.37,0.942
10.4,0.942
10.43,0.942
10.46,0.942
10.5,0.942
10.53,0.942
10.56,0.942
10.59,0.942
10.62,0.942
10.66,0.942
10.69,0.942
10.72,0.942
10.75,0.942
10.78,0.942
10.82,0.942
10.85,0.942
10.88,0.942
10.91,0.942
10.94,0.942
10.98,0.942
11.01,0.942
11.04,0.98
11.07,0.98
11.1,0.98
11.14,0.98
11.17,0.98
11.2,0.98
11.23,0.98
11.26,0.98
11.3,0.98
11.33,0.98
11.36,0.98
11.39,0.98
11.42,0.98
11.46,0.98
11.49,0.98
11.52,0.98
11.55,0.98
11.58,0.98
11.62,0.98
11.65,0.98
11.68,0.98
11.71,0.98
11.74,0.98
11.78,0.98
11.81,0.98
11.84,0.98
11.87,0.98
11.9,0.98
11.94,0.98
11.97,0.98
12.0,0.98
12.03,0.98
12.06,0.98
12.1,0.98
12.13,0.98
12.16,0.98
12.19,0.98
12.22,0.98
12.26,0.98
12.29,0.98
12.32,0.98
12.35,0.98
12.38,0.98
12.42,0.98
12.45,0.98
12.48,0.98
12.51,0.98
12.54,0.98
12.58,0.98
12.61,0.98
12.64,0.98
12.67,0.98
12.7,0.98
12.74,0.98
12.77,0.98
12.8,0.98
12.83,0.98
12.86,0.98
12.9,0.98
12.93,0.98
12.96,0.98
12.99,0.98
13.02,0.98
13.06,0.98
13.09,0.98
13.12,0.98
13.15,0.98
13.18,0.98
13.22,0.98
13.25,0.98
13.28,0.98
13.31,0.98
13.34,0.98
13.38,0.98
13.41,0.98
13.44,0.98
13.47,0.98
13.5,0.98
13.54,0.98
13.57,0.98
13.6,0.98
13.63,0.98
13.66,0.98
13.7,0.98
13.73,0.98
13.76,0.98
13.79,0.98
13.82,0.98
13.86,0.98
13.89,0.98
13.92,0.98
13.95,0.98
13.98,0.98
14.02,0.98
14.05,0.98
14.08,0.98
14.11,0.98
14.14,0.98
14.18,0.98
14.21,0.98
14.24,0.98
14.27,0.98
14.3,0.98
14.34,0.98
14.37,0.98
14.4,0.98
14.43,0.98
14.46,0.98
14.5,0.98
14.53,0.98
14.56,0.98
14.59,0.98
14.62,0.98
14.66,0.98
14.69,0.98
14.72,0.98
14.75,0.98
14.78,0.98
14.82,0.98
14.85,0.98
14.88,0.98
14.91,0.98
14.94,0.98
14.98,0.98
15.01,0.98
15.04,0.98
15.07,0.98
15.1,0.98
15.14,0.98
15.17,0.98
15.2,0.98
15.23,0.98
15.26,0.98
15.3,0.98
15.33,0.98
15.36,0.98
15.39,0.98
15.42,0.98
15.46,0.98
15.49,0.98
15.52,0.98
15.55,0.98
15.58,0.98
15.62,0.98
15.65,0.98
15.68,0.98
15.71,0.98
15.74,0.98
15.78,0.98
15.81,0.98
15.84,0.98
15.87,0.98
15.9,0.98
15.94,0.98
15.97,0.98
16.0,0.98
16.03,0.98
16.06,0.98
16.1,0.98
16.13,0.98
16.16,0.98
16.19,0.98
16.22,0.98
16.26,0.98
16.29,0.98
16.32,0.98
16.35,0.98
16.38,0.98
16.42,0.98
16.45,0.98
16.48,0.98
16.51,0.98
16.54,0.98
16.58,0.98
16.61,0.98
16.64,0.98
16.67,0.98
16.7,0.98
16.74,0.98
16.77,0.98
16.8,0.98
16.83,0.98
16.86,0.98
16.9,0.98
16.93,0.98
16.96,0.98
16.99,0.98
17.02,0.905
17.06,0.905
17.09,0.905
17.12,0.905
17.15,0.905
17.18,0.905
17.22,0.905
17.25,0.905
17.28,0.905
17.31,0.905
17.34,0.905
17.38,0.905
17.41,0.905
17.44,0.905
17.47,0.905
17.5,0.905
17.54,0.905
17.57,0.905
17.6,0.905
17.63,0.905
17.66,0.905
17.7,0.905
17.73,0.905
17.76,0.905
17.79,0.905
17.82,0.905
17.86,0.905
17.89,0.905
17.92,0.905
17.95,0.905
17.98,0.905
18.02,0.905
18.05,0.905
18.08,0.905
18.11,0.905
18.14,0.905
18.18,0.905
18.21,0.905
18.24,0.905
18.27,0.905
18.3,0.905
18.34,0.905
18.37,0.905
18.4,0.905
18.43,0.905
18.46,0.905
18.5,0.905
18.53,0.905
18.56,0.905
18.59,0.905
18.62,0.905
18.66,0.905
18.69,0.905
18.72,0.905
18.75,0.905
18.78,0.905
18.82,0.905
18.85,0.905
18.88,0.905
18.91,0.905
18.94,0.905
18.98,0.905
19.01,0.905
19.04,0.905
19.07,0.905
19.1,0.905
19.14,0.905
19.17,0.905
19.2,0.905
19.23,0.905
19.26,0.905
19.3,0.905
19.33,0.905
19.36,0.905
19.39,0.905
19.42,0.905
19.46,0.905
19.49,0.905
19.52,0.905
19.55,0.905
19.58,0.905
19.62,0.905
19.65,0.905
19.68,0.905
19.71,0.905
19.74,0.905
19.78,0.905
19.81,0.905
19.84,0.905
19.87,0.905
19.9,0.905
19.94,0.905
19.97,0.905
20.0,0.905
20.03,0.905
20.06,0.905
20.1,0.905
20.13,0.905
20.16,0.905
20.19,0.905
20.22,0.905
20.26,0.905
20.29,0.905
20.32,0.905
20.35,0.905
20.38,0.905
20.42,0.905
20.45,0.905
20.48,0.905
20.51,0.905
20.54,0.905
20.58,0.905
20.61,0.905
20.64,0.905
20.67,0.905
20.7,0.905
20.74,0.905
20.77,0.905
20.8,0.905
20.83,0.905
20.86,0.905
20.9,0.905
20.93,0.905
20.96,0.905
20.99,0.905
21.02,0.905
21.06,0.905
21.09,0.905
21.12,0.905
21.15,0.905
21.18,0.905
21.22,0.905
21.25,0.905
21.28,0.905
21.31,0.905
21.34,0.905
21.38,0.905
21.41,0.905
21.44,0.905
21.47,0.905
21.5,0.905
21.54,0.905
21.57,0.905
21.6,0.905
21.63,0.905
21.66,0.905
21.7,0.905
21.73,0.905
21.76,0.905
21.79,0.905
21.82,0.98
21.86,0.98
21.89,0.98
21.92,0.98
21.95,0.98
21.98,0.98
22.02,0.98
22.05,0.98
22.08,0.98
22.11,0.98
22.14,0.98
22.18,0.98
22.21,0.98
22.24,0.98
22.27,0.98
22.3,0.98
22.34,0.98
22.37,0.98
22.4,0.98
22.43,0.98
22.46,0.98
22.5,0.98
22.53,0.98
22.56,0.98
22.59,0.98
22.62,0.98
22.66,0.98
22.69,0.98
22.72,0.98
22.75,0.98
22.78,0.98
22.82,0.98
22.85,0.98
22.88,0.98
22.91,0.98
22.94,0.98
22.98,0.98
23.01,0.98
23.04,0.98
23.07,0.98
23.1,0.98
23.14,0.98
23.17,0.98
23.2,0.98
23.23,0.98
23.26,0.98
23.3,0.98
23.33,0.98
23.36,0.98
23.39,0.98
23.42,0.98
23.46,0.98
23.49,0.98
23.52,0.98
23.55,0.98
23.58,0.98
23.62,0.98
23.65,0.98
23.68,0.98
23.71,0.98
23.74,0.98
23.78,0.98
23.81,0.98
23.84,0.98
23.87,0.98
23.9,0.98
23.94,0.98
23.97,0.98
24.0,0.98
24.03,0.98
24.06,0.98
24.1,0.98
24.13,0.98
24.16,0.98
24.19,0.98
24.22,0.98
24.26,0.98
24.29,0.98
24.32,0.98
24.35,0.98
24.38,0.98
24.42,0.98
24.45,0.98
24.48,0.98
24.51,0.98
24.54,0.98
24.58,0.98
24.61,0.98
24.64,0.98
24.67,0.98
24.7,0.98
24.74,0.98
24.77,0.98
24.8,0.98
24.83,0.98
24.86,0.98
24.9,0.98
24.93,0.98
24.96,0.98
24.99,0.98
25.02,0.98
25.06,0.98
25.09,0.98
25.12,0.98
25.15,0.98
25.18,0.98
25.22,0.98
25.25,0.98
25.28,0.98
25.31,0.98
25.34,0.98
25.38,0.98
25.41,0.98
25.44,0.98
25.47,0.98
25.5,0.98
25.54,0.98
25.57,0.98
25.6,0.98
25.63,0.98
25.66,0.98
25.7,0.98
25.73,0.98
25.76,0.98
25.79,0.98
25.82,0.98
25.86,0.98
25.89,0.98
25.92,0.98
25.95,0.98
25.98,0.98
26.02,0.98
26.05,0.98
26.08,0.98
26.11,0.98
26.14,0.98
26.18,0.98
26.21,0.98
26.24,0.98
26.27,0.98
26.3,0.98
26.34,0.98
26.37,0.98
26.4,0.98
26.43,0.98
26.46,0.98
26.5,0.98
26.53,0.98
26.56,0.98
26.59,0.98
26.62,0.98
26.66,0.98
26.69,0.98
26.72,0.98
26.75,0.98
26.78,0.98
26.82,0.98
26.85,0.98
26.88,0.98
26.91,0.98
26.94,0.98
26.98,0.98
27.01,0.98
27.04,0.98
27.07,0.98
27.1,0.98
27.14,0.98
27.17,0.98
27.2,0.98
27.23,0.98
27.26,0.98
27.3,0.98
27.33,0.98
27.36,0.98
27.39,0.98
27.42,0.98
27.46,0.98
27.49,0.98
27.52,0.98
27.55,0.98
27.58,0.98
27.62,0.98
27.65,0.98
27.68,0.98
27.71,0.98
27.74,0.98
27.78,0.98
27.81,0.98
27.84,0.98
27.87,0.98
27.9,0.98
27.94,0.98
27.97,0.98
28.0,0.98
28.03,0.98
28.06,0.98
28.1,0.98
28.13,0.98
28.16,0.98
28.19,0.98
28.22,0.98
28.26,0.98
28.29,0.98
28.32,0.98
28.35,0.98
28.38,0.98
28.42,0.98
28.45,0.98
28.48,0.98
28.51,0.98
28.54,0.98
28.58,0.98
28.61,0.98
28.64,0.98
28.67,0.98
28.7,0.98
28.74,0.98
28.77,0.98
28.8,0.98
28.83,0.887
28.86,0.887
28.9,0.887
28.93,0.887
28.96,0.887
28.99,0.887
29.02,0.887
29.06,0.887
29.09,0.887
29.12,0.887
29.15,0.887
29.18,0.887
29.22,0.887
29.25,0.887
29.28,0.887
29.31,0.887
29.34,0.887
29.38,0.887
29.41,0.887
29.44,0.887
29.47,0.887
29.5,0.887
29.54,0.887
29.57,0.887
29.6,0.887
29.63,0.887
29.66,0.887
29.7,0.887
29.73,0.887
29.76,0.887
29.79,0.887
29.82,0.887
29.86,0.887
29.89,0.887
29.92,0.887
29.95,0.887
29.98,0.887
30.02,0.887
30.05,0.887
30.08,0.887
30.11,0.887
30.14,0.887
30.18,0.887
30.21,0.887
30.24,0.887
30.27,0.887
30.3,0.887
30.34,0.887
30.37,0.887
30.4,0.887
30.43,0.887
30.46,0.887
30.5,0.887
30.53,0.887
30.56,0.887
30.59,0.887
30.62,0.887
30.66,0.887
30.69,0.887
30.72,0.887
30.75,0.887
30.78,0.887
30.82,0.887
30.85,0.887
30.88,0.887
30.91,0.887
30.94,0.887
30.98,0.887
31.01,0.887
31.04,0.887
31.07,0.887
31.1,0.887
31.14,0.887
31.17,0.887
31.2,0.887
31.23,0.887
31.26,0.887
31.3,0.887
31.33,0.887
31.36,0.887
31.39,0.887
31.42,0.887
31.46,0.887
31.49,0.887
31.52,0.887
31.55,0.887
31.58,0.887
31.62,0.887
31.65,0.887
31.68,0.887
31.71,0.887
31.74,0.887
31.78,0.887
31.81,0.887
31.84,0.887
31.87,0.887
31.9,0.887
31.94,0.887
31.97,0.887
32.0,0.887
32.03,0.887
32.06,0.887
32.1,0.887
32.13,0.887
32.16,0.887
32.19,0.887
32.22,0.887
32.26,0.887
32.29,0.887
32.32,0.887
32.35,0.887
32.38,0.887
32.42,0.887
32.45,0.887
32.48,0.887
32.51,0.887
32.54,0.887
32.58,0.887
32.61,0.887
32.64,0.887
32.67,0.887
32.7,0.887
32.74,0.887
32.77,0.887
32.8,0.887
32.83,0.887
32.86,0.887
32.9,0.887
32.93,0.887
32.96,0.887
32.99,0.887
33.02,0.887
33.06,0.887
33.09,0.887
33.12,0.887
33.15,0.887
33.18,0.887
33.22,0.887
33.25,0.887
33.28,0.887
33.31,0.887
33.34,0.887
33.38,0.887
33.41,0.887
33.44,0.887
33.47,0.887
33.5,0.887
33.54,0.887
33.57,0.887
33.6,0.887
33.63,0.961
33.66,0.961
33.7,0.961
33.73,0.961
33.76,0.961
33.79,0.961
33.82,0.961
33.86,0.961
33.89,0.961
33.92,0.961
33.95,0.961
33.98,0.961
34.02,0.961
34.05,0.961
34.08,0.961
34.11,0.961
34.14,0.961
34.18,0.961
34.21,0.961
34.24,0.961
34.27,0.961
34.3,0.961
34.34,0.961
34.37,0.961
34.4,0.961
34.43,0.961
34.46,0.961
34.5,0.961
34.53,0.961
34.56,0.961
34.59,0.961
34.62,0.961
34.66,0.961
34.69,0.961
34.72,0.961
34.75,0.961
34.78,0.961
34.82,0.961
34.85,0.961
34.88,0.961
34.91,0.961
34.94,0.961
34.98,0.961
35.01,0.961
35.04,0.961
35.07,0.961
35.1,0.961
35.14,0.961
35.17,0.961
35.2,0.961
35.23,0.961
35.26,0.961
35.3,0.961
35.33,0.961
35.36,0.961
35.39,0.961
35.42,0.961
35.46,0.961
35.49,0.961
35.52,0.961
35.55,0.961
35.58,0.961
35.62,0.961
35.65,0.961
35.68,0.961
35.71,0.961
35.74,0.961
35.78,0.961
35.81,0.961
35.84,0.961
35.87,0.961
35.9,0.961
35.94,0.961
35.97,0.961
36.0,0.961
36.03,0.961
36.06,0.961
36.1,0.961
36.13,0.961
36.16,0.961
36.19,0.961
36.22,0.961
36.26,0.961
36.29,0.961
36.32,0.961
36.35,0.961
36.38,0.961
36.42,0.961
36.45,0.961
36.48,0.961
36.51,0.961
36.54,0.961
36.58,0.961
36.61,0.961
36.64,0.961
36.67,0.961
36.7,0.961
36.74,0.961
36.77,0.961
36.8,0.961
36.83,0.961
36.86,0.961
36.9,0.961
36.93,0.961
36.96,0.961
36.99,0.961
37.02,0.961
37.06,0.961
37.09,0.961
37.12,0.961
37.15,0.961
37.18,0.961
37.22,0.961
37.25,0.961
37.28,0.961
37.31,0.961
37.34,0.961
37.38,0.961
37.41,0.961
37.44,0.961
37.47,0.961
37.5,0.961
37.54,0.961
37.57,0.961
37.6,0.961
37.63,0.961
37.66,0.961
37.7,0.961
37.73,0.961
37.76,0.961
37.79,0.961
37.82,0.961
37.86,0.961
37.89,0.961
37.92,0.961
37.95,0.961
37.98,0.961
38.02,0.961
38.05,0.961
38.08,0.961
38.11,0.961
38.14,0.961
38.18,0.961
38.21,0.961
38.24,0.961
38.27,0.961
38.3,0.961
38.34,0.961
38.37,0.961
38.4,0.961
38.43,0.961
38.46,0.961
38.5,0.961
38.53,0.961
38.56,0.961
38.59,0.961
38.62,0.961
38.66,0.961
38.69,0.961
38.72,0.961
38.75,0.961
38.78,0.961
38.82,0.961
38.85,0.961
38.88,0.961
38.91,0.961
38.94,0.961
38.98,0.961
39.01,0.961
39.04,0.961
39.07,0.961
39.1,0.961
39.14,0.961
39.17,0.961
39.2,0.961
39.23,0.961
39.26,0.961
39.3,0.961
39.33,0.961
39.36,0.961
39.39,0.961
39.42,0.961
39.46,0.961
39.49,0.961
39.52,0.961
39.55,0.961
39.58,0.961
39.62,0.961
39.65,0.961
39.68,0.961
39.71,0.961
39.74,0.961
39.78,0.961
39.81,0.961
39.84,0.961
39.87,0.961
39.9,0.961
39.94,0.961
39.97,0.961
40.0,0.961
40.03,0.961
40.06,0.961
40.1,0.961
40.13,0.961
40.16,0.961
40.19,0.961
40.22,0.961
40.26,0.961
40.29,0.961
40.32,0.961
40.35,0.961
40.38,0.961
40.42,0.961
40.45,0.961
40.48,0.961
40.51,0.961
40.54,0.961
40.58,0.961
40.61,0.961
40.64,0.961
40.67,0.905
40.7,0.905
40.74,0.905
40.77,0.905
40.8,0.905
40.83,0.905
40.86,0.905
40.9,0.905
40.93,0.905
40.96,0.905
40.99,0.905
41.02,0.905
41.06,0.905
41.09,0.905
41.12,0.905
41.15,0.905
41.18,0.905
41.22,0.905
41.25,0.905
41.28,0.905
41.31,0.905
41.34,0.905
41.38,0.905
41.41,0.905
41.44,0.905
41.47,0.905
41.5,0.905
41.54,0.905
41.57,0.905
41.6,0.905
41.63,0.905
41.66,0.905
41.7,0.905
41.73,0.905
41.76,0.905
41.79,0.905
41.82,0.905
41.86,0.905
41.89,0.905
41.92,0.905
41.95,0.905
41.98,0.905
42.02,0.905
42.05,0.905
42.08,0.905
42.11,0.905
42.14,0.905
42.18,0.905
42.21,0.905
42.24,0.905
42.27,0.905
42.3,0.905
42.34,0.905
42.37,0.905
42.4,0.905
42.43,0.905
42.46,0.905
42.5,0.905
42.53,0.905
42.56,0.905
42.59,0.905
42.62,0.905
42.66,0.905
42.69,0.905
42.72,0.905
42.75,0.905
42.78,0.905
42.82,0.905
42.85,0.905
42.88,0.905
42.91,0.905
42.94,0.905
42.98,0.905
43.01,0.905
43.04,0.905
43.07,0.905
43.1,0.905
43.14,0.905
43.17,0.905
43.2,0.905
43.23,0.905
43.26,0.905
43.3,0.905
43.33,0.905
43.36,0.905
43.39,0.905
43.42,0.905
43.46,0.905
43.49,0.905
43.52,0.905
43.55,0.905
43.58,0.905
43.62,0.905
43.65,0.905
43.68,0.905
43.71,0.905
43.74,0.905
43.78,0.905
43.81,0.905
43.84,0.905
43.87,0.905
43.9,0.905
43.94,0.905
43.97,0.905
44.0,0.905
44.03,0.905
44.06,0.905
44.1,0.905
44.13,0.905
44.16,0.905
44.19,0.905
44.22,0.905
44.26,0.905
44.29,0.905
44.32,0.905
44.35,0.905
44.38,0.905
44.42,0.905
44.45,0.905
44.48,0.905
44.51,0.905
44.54,0.905
44.58,0.905
44.61,0.905
44.64,0.905
44.67,0.905
44.7,0.905
44.74,0.905
44.77,0.905
44.8,0.905
44.83,0.905
44.86,0.905
44.9,0.905
44.93,0.905
44.96,0.905
44.99,0.905
45.02,0.905
45.06,0.905
45.09,0.905
45.12,0.905
45.15,0.905
45.18,0.905
45.22,0.905
45.25,0.905
45.28,0.905
45.31,0.905
45.34,0.905
45.38,0.905
45.41,0.905
45.44,0.905
45.47,0.942
45.5,0.942
45.54,0.942
45.57,0.942
45.6,0.942
45.63,0.942
45.66,0.942
45.7,0.942
45.73,0.942
45.76,0.942
45.79,0.942
45.82,0.942
45.86,0.942
45.89,0.942
45.92,0.942
45.95,0.942
45.98,0.942
46.02,0.942
46.05,0.942
46.08,0.942
46.11,0.942
46.14,0.942
46.18,0.942
46.21,0.942
46.24,0.942
46.27,0.942
46.3,0.942
46.34,0.942
46.37,0.942
46.4,0.942
46.43,0.942
46.46,0.942
46.5,0.942
46.53,0.942
46.56,0.942
46.59,0.942
46.62,0.942
46.66,0.942
46.69,0.942
46.72,0.942
46.75,0.942
46.78,0.942
46.82,0.942
46.85,0.942
46.88,0.942
46.91,0.942
46.94,0.942
46.98,0.942
47.01,0.942
47.04,0.942
47.07,0.942
47.1,0.942
47.14,0.942
47.17,0.942
47.2,0.942
47.23,0.942
47.26,0.942
47.3,0.942
47.33,0.942
47.36,0.942
47.39,0.942
47.42,0.942
47.46,0.942
47.49,0.942
47.52,0.942
47.55,0.942
47.58,0.942
47.62,0.942
47.65,0.942
47.68,0.942
47.71,0.942
47.74,0.942
47.78,0.942
47.81,0.942
47.84,0.942
47.87,0.942
47.9,0.942
47.94,0.942
47.97,0.942
48.0,0.942
48.03,0.942
48.06,0.942
48.1,0.942
48.13,0.942
48.16,0.942
48.19,0.942
48.22,0.942
48.26,0.942
48.29,0.942
48.32,0.942
48.35,0.942
48.38,0.942
48.42,0.942
48.45,0.942
48.48,0.942
48.51,0.942
48.54,0.942
48.58,0.942
48.61,0.942
48.64,0.942
48.67,0.942
48.7,0.942
48.74,0.942
48.77,0.942
48.8,0.942
48.83,0.942
48.86,0.942
48.9,0.942
48.93,0.942
48.96,0.942
48.99,0.942
49.02,0.942
49.06,0.942
49.09,0.942
49.12,0.942
49.15,0.942
49.18,0.942
49.22,0.942
49.25,0.942
49.28,0.942
49.31,0.942
49.34,0.942
49.38,0.942
49.41,0.942
49.44,0.942
49.47,0.942
49.5,0.942
49.54,0.942
49.57,0.942
49.6,0.942
49.63,0.942
49.66,0.942
49.7,0.942
49.73,0.942
49.76,0.942
49.79,0.942
49.82,0.942
49.86,0.942
49.89,0.942
49.92,0.942
49.95,0.942
49.98,0.942
50.02,0.942
50.05,0.942
50.08,0.942
50.11,0.942
50.14,0.942
50.18,0.942
50.21,0.942
50.24,0.942
50.27,0.942
50.3,0.942
50.34,0.942
50.37,0.942
50.4,0.942
50.43,0.942
50.46,0.942
50.5,0.942
50.53,0.942
50.56,0.942
50.59,0.942
50.62,0.942
50.66,0.942
50.69,0.942
50.72,0.942
50.75,0.942
50.78,0.942
50.82,0.942
50.85,0.942
50.88,0.942
50.91,0.942
50.94,0.942
50.98,0.942
51.01,0.942
51.04,0.942
51.07,0.942
51.1,0.942
51.14,0.942
51.17,0.942
51.2,0.942
51.23,0.942
51.26,0.942
51.3,0.942
51.33,0.942
51.36,0.942
51.39,0.942
51.42,0.942
51.46,0.942
51.49,0.942
51.52,0.942
51.55,0.942
51.58,0.942
51.62,0.942
51.65,0.942
51.68,0.942
51.71,0.942
51.74,0.942
51.78,0.942
51.81,0.942
51.84,0.942
51.87,0.942
51.9,0.942
51.94,0.942
51.97,0.942
52.0,0.942
52.03,0.942
52.06,0.942
52.1,0.942
52.13,0.942
52.16,0.942
52.19,0.942
52.22,0.942
52.26,0.942
52.29,0.942
52.32,0.942
52.35,0.942
52.38,0.942
52.42,0.942
52.45,0.942
52.48,0.942
52.51,0.942
52.54,0.942
52.58,0.942
52.61,0.942
52.64,0.942
52.67,0.942
52.7,0.942
52.74,0.942
52.77,0.942
52.8,0.942
52.83,0.942
52.86,0.942
52.9,0.942
52.93,0.942
52.96,0.942
52.99,0.942
53.02,0.942
53.06,0.942
53.09,0.942
53.12,0.942
53.15,0.942
53.18,0.942
53.22,0.942
53.25,0.942
53.28,0.942
53.31,0.942
53.34,0.942
53.38,0.942
53.41,0.942
53.44,0.942
53.47,0.942
53.5,0.942
53.54,0.942
53.57,0.942
53.6,0.942
53.63,0.942
53.66,0.942
53.7,0.942
53.73,0.942
53.76,0.942
53.79,0.942
53.82,0.942
53.86,0.942
53.89,0.942
53.92,0.942
53.95,0.942
53.98,0.942
54.02,0.942
54.05,0.942
54.08,0.942
54.11,0.942
54.14,0.942
54.18,0.942
54.21,0.942
54.24,0.942
54.27,0.942
54.3,0.942
54.34,0.942
54.37,0.942
54.4,0.942
54.43,0.942
54.46,0.942
54.5,0.942
54.53,0.942
54.56,0.942
54.59,0.942
54.62,0.942
54.66,0.942
54.69,0.942
54.72,0.942
54.75,0.942
54.78,0.942
54.82,0.942
54.85,0.942
54.88,0.942
54.91,0.942
54.94,0.942
54.98,0.942
55.01,0.942
55.04,0.942
55.07,0.942
55.1,0.942
55.14,0.942
55.17,0.942
55.2,0.942
55.23,0.942
55.26,0.942
55.3,0.942
55.33,0.942
55.36,0.942
55.39,0.942
55.42,0.942
55.46,0.942
55.49,0.942
55.52,0.942
55.55,0.942
55.58,0.942
55.62,0.942
55.65,0.942
55.68,0.942
55.71,0.942
55.74,0.942
55.78,0.942
55.81,0.942
55.84,0.942
55.87,0.942
55.9,0.942
55.94,0.942
55.97,0.942
56.0,0.942
56.03,0.942
56.06,0.942
56.1,0.942
56.13,0.942
56.16,0.942
56.19,0.942
56.22,0.942
56.26,0.942
56.29,0.942
56.32,0.942
56.35,0.942
56.38,0.942
56.42,0.942
56.45,0.942
56.48,0.942
56.51,0.942
56.54,0.942
56.58,0.942
56.61,0.942
56.64,0.942
56.67,0.942
56.7,0.942
56.74,0.942
56.77,0.942
56.8,0.942
56.83,0.942
56.86,0.942
56.9,0.942
56.93,0.942
56.96,0.942
