time,delta,operation
43.74,1,NORMAL
43.78,1,NORMAL
43.81,1,NORMAL
43.84,1,NORMAL
43.87,1,NORMAL
43.9,1,NORMAL
43.94,1,NORMAL
43.97,1,NORMAL
44.0,1,NORMAL
44.03,1,NORMAL
44.06,1,NORMAL
44.1,1,NORMAL
44.13,1,NORMAL
44.16,1,NORMAL
44.19,1,NORMAL
44.22,1,NORMAL
44.26,1,NORMAL
44.29,1,NORMAL
44.32,1,NORMAL
44.35,1,NORMAL
44.38,1,NORMAL
44.42,1,NORMAL
44.45,1,NORMAL
44.48,1,NORMAL
44.51,1,NORMAL
44.54,1,NORMAL
44.58,1,NORMAL
44.61,1,NORMAL
44.64,1,NORMAL
44.67,1,NORMAL
44.7,1,NORMAL
44.74,1,NORMAL
44.77,1,NORMAL
44.8,1,NORMAL
44.83,1,NORMAL
44.86,1,NORMAL
44.9,1,NORMAL
44.93,1,NORMAL
44.96,1,NORMAL
44.99,1,NORMAL
45.02,1,NORMAL
45.06,1,NORMAL
47.1,-,HALTED
